brick_id,x,y,z,length,width,height,orientation
662,0,1100,4500,200,100,100,X-aligned
663,0,1100,4600,200,100,100,X-aligned
664,0,1100,4700,200,100,100,X-aligned
665,0,1100,4800,200,100,100,X-aligned
666,0,1100,4900,200,100,100,X-aligned
667,0,1100,5000,200,100,100,X-aligned
668,0,1100,5100,200,100,100,X-aligned
669,0,1100,5200,200,100,100,X-aligned
670,0,1100,5300,200,100,100,X-aligned
671,0,1100,5400,200,100,100,X-aligned
672,0,1100,5500,200,100,100,X-aligned
673,0,1200,0,200,100,100,X-aligned
674,0,1200,100,200,100,100,X-aligned
675,0,1200,200,200,100,100,X-aligned
676,0,1200,300,200,100,100,X-aligned
677,0,1200,400,200,100,100,X-aligned
678,0,1200,500,200,100,100,X-aligned
679,0,1200,600,200,100,100,X-aligned
680,0,1200,700,200,100,100,X-aligned
681,0,1200,800,200,100,100,X-aligned
682,0,1200,900,200,100,100,X-aligned
683,0,1200,1000,200,100,100,X-aligned
684,0,1200,1100,200,100,100,X-aligned
685,0,1200,1200,200,100,100,X-aligned
686,0,1200,1300,200,100,100,X-aligned
687,0,1200,1400,200,100,100,X-aligned
688,0,1200,1500,200,100,100,X-aligned
689,0,1200,1600,200,100,100,X-aligned
690,0,1200,1700,200,100,100,X-aligned
691,0,1200,1800,200,100,100,X-aligned
692,0,1200,1900,200,100,100,X-aligned
693,0,1200,2000,200,100,100,X-aligned
694,0,1200,2100,200,100,100,X-aligned
695,0,1200,2200,200,100,100,X-aligned
696,0,1200,2300,200,100,100,X-aligned
697,0,1200,2400,200,100,100,X-aligned
698,0,1200,2500,200,100,100,X-aligned
699,0,1200,2600,200,100,100,X-aligned
700,0,1200,2700,200,100,100,X-aligned
701,0,1200,2800,200,100,100,X-aligned
702,0,1200,2900,200,100,100,X-aligned
703,0,1200,3000,200,100,100,X-aligned
704,0,1200,3100,200,100,100,X-aligned
705,0,1200,3200,200,100,100,X-aligned
706,0,1200,3300,200,100,100,X-aligned
707,0,1200,3400,200,100,100,X-aligned
708,0,1200,3500,200,100,100,X-aligned
709,0,1200,3600,200,100,100,X-aligned
710,0,1200,3700,200,100,100,X-aligned
711,0,1200,3800,200,100,100,X-aligned
712,0,1200,3900,200,100,100,X-aligned
713,0,1200,4000,200,100,100,X-aligned
714,0,1200,4100,200,100,100,X-aligned
715,0,1200,4200,200,100,100,X-aligned
716,0,1200,4300,200,100,100,X-aligned
717,0,1200,4400,200,100,100,X-aligned
718,0,1200,4500,200,100,100,X-aligned
719,0,1200,4600,200,100,100,X-aligned
720,0,1200,4700,200,100,100,X-aligned
721,0,1200,4800,200,100,100,X-aligned
722,0,1200,4900,200,100,100,X-aligned
723,0,1200,5000,200,100,100,X-aligned
724,0,1200,5100,200,100,100,X-aligned
725,0,1200,5200,200,100,100,X-aligned
726,0,1200,5300,200,100,100,X-aligned
727,0,1200,5400,200,100,100,X-aligned
728,0,1200,5500,200,100,100,X-aligned
729,0,1300,0,200,100,100,X-aligned
730,0,1300,100,200,100,100,X-aligned
731,0,1300,200,200,100,100,X-aligned
732,0,1300,300,200,100,100,X-aligned
733,0,1300,400,200,100,100,X-aligned
734,0,1300,500,200,100,100,X-aligned
735,0,1300,600,200,100,100,X-aligned
736,0,1300,700,200,100,100,X-aligned
737,0,1300,800,200,100,100,X-aligned
738,0,1300,900,200,100,100,X-aligned
739,0,1300,1000,200,100,100,X-aligned
740,0,1300,1100,200,100,100,X-aligned
741,0,1300,1200,200,100,100,X-aligned
742,0,1300,1300,200,100,100,X-aligned
743,0,1300,1400,200,100,100,X-aligned
744,0,1300,1500,200,100,100,X-aligned
745,0,1300,1600,200,100,100,X-aligned
746,0,1300,1700,200,100,100,X-aligned
747,0,1300,1800,200,100,100,X-aligned
748,0,1300,1900,200,100,100,X-aligned
749,0,1300,2000,200,100,100,X-aligned
750,0,1300,2100,200,100,100,X-aligned
751,0,1300,2200,200,100,100,X-aligned
752,0,1300,2300,200,100,100,X-aligned
753,0,1300,2400,200,100,100,X-aligned
754,0,1300,2500,200,100,100,X-aligned
755,0,1300,2600,200,100,100,X-aligned
756,0,1300,2700,200,100,100,X-aligned
757,0,1300,2800,200,100,100,X-aligned
758,0,1300,2900,200,100,100,X-aligned
759,0,1300,3000,200,100,100,X-aligned
760,0,1300,3100,200,100,100,X-aligned
761,0,1300,3200,200,100,100,X-aligned
762,0,1300,3300,200,100,100,X-aligned
763,0,1300,3400,200,100,100,X-aligned
764,0,1300,3500,200,100,100,X-aligned
765,0,1300,3600,200,100,100,X-aligned
766,0,1300,3700,200,100,100,X-aligned
767,0,1300,3800,200,100,100,X-aligned
768,0,1300,3900,200,100,100,X-aligned
769,0,1300,4000,200,100,100,X-aligned
770,0,1300,4100,200,100,100,X-aligned
771,0,1300,4200,200,100,100,X-aligned
772,0,1300,4300,200,100,100,X-aligned
773,0,1300,4400,200,100,100,X-aligned
774,0,1300,4500,200,100,100,X-aligned
775,0,1300,4600,200,100,100,X-aligned
776,0,1300,4700,200,100,100,X-aligned
777,0,1300,4800,200,100,100,X-aligned
778,0,1300,4900,200,100,100,X-aligned
779,0,1300,5000,200,100,100,X-aligned
780,0,1300,5100,200,100,100,X-aligned
781,0,1300,5200,200,100,100,X-aligned
782,0,1300,5300,200,100,100,X-aligned
783,0,1300,5400,200,100,100,X-aligned
784,0,1300,5500,200,100,100,X-aligned
785,0,1400,0,200,100,100,X-aligned
786,0,1400,100,200,100,100,X-aligned
787,0,1400,200,200,100,100,X-aligned
788,0,1400,300,200,100,100,X-aligned
789,0,1400,400,200,100,100,X-aligned
790,0,1400,500,200,100,100,X-aligned
791,0,1400,600,200,100,100,X-aligned
792,0,1400,700,200,100,100,X-aligned
793,0,1400,800,200,100,100,X-aligned
794,0,1400,900,200,100,100,X-aligned
795,0,1400,1000,200,100,100,X-aligned
796,0,1400,1100,200,100,100,X-aligned
797,0,1400,1200,200,100,100,X-aligned
798,0,1400,1300,200,100,100,X-aligned
799,0,1400,1400,200,100,100,X-aligned
800,0,1400,1500,200,100,100,X-aligned
801,0,1400,1600,200,100,100,X-aligned
802,0,1400,1700,200,100,100,X-aligned
803,0,1400,1800,200,100,100,X-aligned
804,0,1400,1900,200,100,100,X-aligned
805,0,1400,2000,200,100,100,X-aligned
806,0,1400,2100,200,100,100,X-aligned
807,0,1400,2200,200,100,100,X-aligned
808,0,1400,2300,200,100,100,X-aligned
809,0,1400,2400,200,100,100,X-aligned
810,0,1400,2500,200,100,100,X-aligned
811,0,1400,2600,200,100,100,X-aligned
812,0,1400,2700,200,100,100,X-aligned
813,0,1400,2800,200,100,100,X-aligned
814,0,1400,2900,200,100,100,X-aligned
815,0,1400,3000,200,100,100,X-aligned
816,0,1400,3100,200,100,100,X-aligned
817,0,1400,3200,200,100,100,X-aligned
818,0,1400,3300,200,100,100,X-aligned
819,0,1400,3400,200,100,100,X-aligned
820,0,1400,3500,200,100,100,X-aligned
821,0,1400,3600,200,100,100,X-aligned
822,0,1400,3700,200,100,100,X-aligned
823,0,1400,3800,200,100,100,X-aligned
824,0,1400,3900,200,100,100,X-aligned
825,0,1400,4000,200,100,100,X-aligned
826,0,1400,4100,200,100,100,X-aligned
827,0,1400,4200,200,100,100,X-aligned
828,0,1400,4300,200,100,100,X-aligned
829,0,1400,4400,200,100,100,X-aligned
830,0,1400,4500,200,100,100,X-aligned
831,0,1400,4600,200,100,100,X-aligned
832,0,1400,4700,200,100,100,X-aligned
833,0,1400,4800,200,100,100,X-aligned
834,0,1400,4900,200,100,100,X-aligned
835,0,1400,5000,200,100,100,X-aligned
836,0,1400,5100,200,100,100,X-aligned
837,0,1400,5200,200,100,100,X-aligned
838,0,1400,5300,200,100,100,X-aligned
839,0,1400,5400,200,100,100,X-aligned
840,0,1400,5500,200,100,100,X-aligned
841,0,1500,0,200,100,100,X-aligned
842,0,1500,100,200,100,100,X-aligned
843,0,1500,200,200,100,100,X-aligned
844,0,1500,300,200,100,100,X-aligned
845,0,1500,400,200,100,100,X-aligned
846,0,1500,500,200,100,100,X-aligned
847,0,1500,600,200,100,100,X-aligned
848,0,1500,700,200,100,100,X-aligned
849,0,1500,800,200,100,100,X-aligned
850,0,1500,900,200,100,100,X-aligned
851,0,1500,1000,200,100,100,X-aligned
852,0,1500,1100,200,100,100,X-aligned
853,0,1500,1200,200,100,100,X-aligned
854,0,1500,1300,200,100,100,X-aligned
855,0,1500,1400,200,100,100,X-aligned
856,0,1500,1500,200,100,100,X-aligned
857,0,1500,1600,200,100,100,X-aligned
858,0,1500,1700,200,100,100,X-aligned
859,0,1500,1800,200,100,100,X-aligned
860,0,1500,1900,200,100,100,X-aligned
861,0,1500,2000,200,100,100,X-aligned
862,0,1500,2100,200,100,100,X-aligned
863,0,1500,2200,200,100,100,X-aligned
864,0,1500,2300,200,100,100,X-aligned
865,0,1500,2400,200,100,100,X-aligned
866,0,1500,2500,200,100,100,X-aligned
867,0,1500,2600,200,100,100,X-aligned
868,0,1500,2700,200,100,100,X-aligned
869,0,1500,2800,200,100,100,X-aligned
870,0,1500,2900,200,100,100,X-aligned
871,0,1500,3000,200,100,100,X-aligned
872,0,1500,3100,200,100,100,X-aligned
873,0,1500,3200,200,100,100,X-aligned
874,0,1500,3300,200,100,100,X-aligned
875,0,1500,3400,200,100,100,X-aligned
876,0,1500,3500,200,100,100,X-aligned
877,0,1500,3600,200,100,100,X-aligned
878,0,1500,3700,200,100,100,X-aligned
879,0,1500,3800,200,100,100,X-aligned
880,0,1500,3900,200,100,100,X-aligned
881,0,1500,4000,200,100,100,X-aligned
882,0,1500,4100,200,100,100,X-aligned
883,0,1500,4200,200,100,100,X-aligned
884,0,1500,4300,200,100,100,X-aligned
885,0,1500,4400,200,100,100,X-aligned
886,0,1500,4500,200,100,100,X-aligned
887,0,1500,4600,200,100,100,X-aligned
888,0,1500,4700,200,100,100,X-aligned
889,0,1500,4800,200,100,100,X-aligned
890,0,1500,4900,200,100,100,X-aligned
891,0,1500,5000,200,100,100,X-aligned
892,0,1500,5100,200,100,100,X-aligned
893,0,1500,5200,200,100,100,X-aligned
894,0,1500,5300,200,100,100,X-aligned
895,0,1500,5400,200,100,100,X-aligned
896,0,1500,5500,200,100,100,X-aligned
897,0,1600,0,200,100,100,X-aligned
898,0,1600,100,200,100,100,X-aligned
899,0,1600,200,200,100,100,X-aligned
900,0,1600,300,200,100,100,X-aligned
901,0,1600,400,200,100,100,X-aligned
902,0,1600,500,200,100,100,X-aligned
903,0,1600,600,200,100,100,X-aligned
904,0,1600,700,200,100,100,X-aligned
905,0,1600,800,200,100,100,X-aligned
906,0,1600,900,200,100,100,X-aligned
907,0,1600,1000,200,100,100,X-aligned
908,0,1600,1100,200,100,100,X-aligned
909,0,1600,1200,200,100,100,X-aligned
910,0,1600,1300,200,100,100,X-aligned
911,0,1600,1400,200,100,100,X-aligned
912,0,1600,1500,200,100,100,X-aligned
913,0,1600,1600,200,100,100,X-aligned
914,0,1600,1700,200,100,100,X-aligned
915,0,1600,1800,200,100,100,X-aligned
916,0,1600,1900,200,100,100,X-aligned
917,0,1600,2000,200,100,100,X-aligned
918,0,1600,2100,200,100,100,X-aligned
919,0,1600,2200,200,100,100,X-aligned
920,0,1600,2300,200,100,100,X-aligned
921,0,1600,2400,200,100,100,X-aligned
922,0,1600,2500,200,100,100,X-aligned
923,0,1600,2600,200,100,100,X-aligned
924,0,1600,2700,200,100,100,X-aligned
925,0,1600,2800,200,100,100,X-aligned
926,0,1600,2900,200,100,100,X-aligned
927,0,1600,3000,200,100,100,X-aligned
928,0,1600,3100,200,100,100,X-aligned
929,0,1600,3200,200,100,100,X-aligned
930,0,1600,3300,200,100,100,X-aligned
931,0,1600,3400,200,100,100,X-aligned
932,0,1600,3500,200,100,100,X-aligned
933,0,1600,3600,200,100,100,X-aligned
934,0,1600,3700,200,100,100,X-aligned
935,0,1600,3800,200,100,100,X-aligned
936,0,1600,3900,200,100,100,X-aligned
937,0,1600,4000,200,100,100,X-aligned
938,0,1600,4100,200,100,100,X-aligned
939,0,1600,4200,200,100,100,X-aligned
940,0,1600,4300,200,100,100,X-aligned
941,0,1600,4400,200,100,100,X-aligned
942,0,1600,4500,200,100,100,X-aligned
943,0,1600,4600,200,100,100,X-aligned
944,0,1600,4700,200,100,100,X-aligned
945,0,1600,4800,200,100,100,X-aligned
946,0,1600,4900,200,100,100,X-aligned
947,0,1600,5000,200,100,100,X-aligned
948,0,1600,5100,200,100,100,X-aligned
949,0,1600,5200,200,100,100,X-aligned
950,0,1600,5300,200,100,100,X-aligned
951,0,1600,5400,200,100,100,X-aligned
952,0,1600,5500,200,100,100,X-aligned
953,0,1700,0,200,100,100,X-aligned
954,0,1700,100,200,100,100,X-aligned
955,0,1700,200,200,100,100,X-aligned
956,0,1700,300,200,100,100,X-aligned
957,0,1700,400,200,100,100,X-aligned
958,0,1700,500,200,100,100,X-aligned
959,0,1700,600,200,100,100,X-aligned
960,0,1700,700,200,100,100,X-aligned
961,0,1700,800,200,100,100,X-aligned
962,0,1700,900,200,100,100,X-aligned
963,0,1700,1000,200,100,100,X-aligned
964,0,1700,1100,200,100,100,X-aligned
965,0,1700,1200,200,100,100,X-aligned
966,0,1700,1300,200,100,100,X-aligned
967,0,1700,1400,200,100,100,X-aligned
968,0,1700,1500,200,100,100,X-aligned
969,0,1700,1600,200,100,100,X-aligned
970,0,1700,1700,200,100,100,X-aligned
971,0,1700,1800,200,100,100,X-aligned
972,0,1700,1900,200,100,100,X-aligned
973,0,1700,2000,200,100,100,X-aligned
974,0,1700,2100,200,100,100,X-aligned
975,0,1700,2200,200,100,100,X-aligned
976,0,1700,2300,200,100,100,X-aligned
977,0,1700,2400,200,100,100,X-aligned
978,0,1700,2500,200,100,100,X-aligned
979,0,1700,2600,200,100,100,X-aligned
980,0,1700,2700,200,100,100,X-aligned
981,0,1700,2800,200,100,100,X-aligned
982,0,1700,2900,200,100,100,X-aligned
983,0,1700,3000,200,100,100,X-aligned
984,0,1700,3100,200,100,100,X-aligned
985,0,1700,3200,200,100,100,X-aligned
986,0,1700,3300,200,100,100,X-aligned
987,0,1700,3400,200,100,100,X-aligned
988,0,1700,3500,200,100,100,X-aligned
989,0,1700,3600,200,100,100,X-aligned
990,0,1700,3700,200,100,100,X-aligned
991,0,1700,3800,200,100,100,X-aligned
992,0,1700,3900,200,100,100,X-aligned
993,0,1700,4000,200,100,100,X-aligned
994,0,1700,4100,200,100,100,X-aligned
995,0,1700,4200,200,100,100,X-aligned
996,0,1700,4300,200,100,100,X-aligned
997,0,1700,4400,200,100,100,X-aligned
998,0,1700,4500,200,100,100,X-aligned
999,0,1700,4600,200,100,100,X-aligned
1000,0,1700,4700,200,100,100,X-aligned
1001,0,1700,4800,200,100,100,X-aligned
1002,0,1700,4900,200,100,100,X-aligned
1003,0,1700,5000,200,100,100,X-aligned
1004,0,1700,5100,200,100,100,X-aligned
1005,0,1700,5200,200,100,100,X-aligned
1006,0,1700,5300,200,100,100,X-aligned
1007,0,1700,5400,200,100,100,X-aligned
1008,0,1700,5500,200,100,100,X-aligned
1009,0,1800,0,200,100,100,X-aligned
1010,0,1800,100,200,100,100,X-aligned
1011,0,1800,200,200,100,100,X-aligned
1012,0,1800,300,200,100,100,X-aligned
1013,0,1800,400,200,100,100,X-aligned
1014,0,1800,500,200,100,100,X-aligned
1015,0,1800,600,200,100,100,X-aligned
1016,0,1800,700,200,100,100,X-aligned
1017,0,1800,800,200,100,100,X-aligned
1018,0,1800,900,200,100,100,X-aligned
1019,0,1800,1000,200,100,100,X-aligned
1020,0,1800,1100,200,100,100,X-aligned
1021,0,1800,1200,200,100,100,X-aligned
1022,0,1800,1300,200,100,100,X-aligned
1023,0,1800,1400,200,100,100,X-aligned
1024,0,1800,1500,200,100,100,X-aligned
1025,0,1800,1600,200,100,100,X-aligned
1026,0,1800,1700,200,100,100,X-aligned
1027,0,1800,1800,200,100,100,X-aligned
1028,0,1800,1900,200,100,100,X-aligned
1029,0,1800,2000,200,100,100,X-aligned
1030,0,1800,2100,200,100,100,X-aligned
1031,0,1800,2200,200,100,100,X-aligned
1032,0,1800,2300,200,100,100,X-aligned
1033,0,1800,2400,200,100,100,X-aligned
1034,0,1800,2500,200,100,100,X-aligned
1035,0,1800,2600,200,100,100,X-aligned
1036,0,1800,2700,200,100,100,X-aligned
1037,0,1800,2800,200,100,100,X-aligned
1038,0,1800,2900,200,100,100,X-aligned
1039,0,1800,3000,200,100,100,X-aligned
1040,0,1800,3100,200,100,100,X-aligned
1041,0,1800,3200,200,100,100,X-aligned
1042,0,1800,3300,200,100,100,X-aligned
1043,0,1800,3400,200,100,100,X-aligned
1044,0,1800,3500,200,100,100,X-aligned
1045,0,1800,3600,200,100,100,X-aligned
1046,0,1800,3700,200,100,100,X-aligned
1047,0,1800,3800,200,100,100,X-aligned
1048,0,1800,3900,200,100,100,X-aligned
1049,0,1800,4000,200,100,100,X-aligned
1050,0,1800,4100,200,100,100,X-aligned
1051,0,1800,4200,200,100,100,X-aligned
1052,0,1800,4300,200,100,100,X-aligned
1053,0,1800,4400,200,100,100,X-aligned
1054,0,1800,4500,200,100,100,X-aligned
1055,0,1800,4600,200,100,100,X-aligned
1056,0,1800,4700,200,100,100,X-aligned
1057,0,1800,4800,200,100,100,X-aligned
1058,0,1800,4900,200,100,100,X-aligned
1059,0,1800,5000,200,100,100,X-aligned
1060,0,1800,5100,200,100,100,X-aligned
1061,0,1800,5200,200,100,100,X-aligned
1062,0,1800,5300,200,100,100,X-aligned
1063,0,1800,5400,200,100,100,X-aligned
1064,0,1800,5500,200,100,100,X-aligned
1065,0,1900,0,200,100,100,X-aligned
1066,0,1900,100,200,100,100,X-aligned
1067,0,1900,200,200,100,100,X-aligned
1068,0,1900,300,200,100,100,X-aligned
1069,0,1900,400,200,100,100,X-aligned
1070,0,1900,500,200,100,100,X-aligned
1071,0,1900,600,200,100,100,X-aligned
1072,0,1900,700,200,100,100,X-aligned
1073,0,1900,800,200,100,100,X-aligned
1074,0,1900,900,200,100,100,X-aligned
1075,0,1900,1000,200,100,100,X-aligned
1076,0,1900,1100,200,100,100,X-aligned
1077,0,1900,1200,200,100,100,X-aligned
1078,0,1900,1300,200,100,100,X-aligned
1079,0,1900,1400,200,100,100,X-aligned
1080,0,1900,1500,200,100,100,X-aligned
1081,0,1900,1600,200,100,100,X-aligned
1082,0,1900,1700,200,100,100,X-aligned
1083,0,1900,1800,200,100,100,X-aligned
1084,0,1900,1900,200,100,100,X-aligned
1085,0,1900,2000,200,100,100,X-aligned
1086,0,1900,2100,200,100,100,X-aligned
1087,0,1900,2200,200,100,100,X-aligned
1088,0,1900,2300,200,100,100,X-aligned
1089,0,1900,2400,200,100,100,X-aligned
1090,0,1900,2500,200,100,100,X-aligned
1091,0,1900,2600,200,100,100,X-aligned
1092,0,1900,2700,200,100,100,X-aligned
1093,0,1900,2800,200,100,100,X-aligned
1094,0,1900,2900,200,100,100,X-aligned
1095,0,1900,3000,200,100,100,X-aligned
1096,0,1900,3100,200,100,100,X-aligned
1097,0,1900,3200,200,100,100,X-aligned
1098,0,1900,3300,200,100,100,X-aligned
1099,0,1900,3400,200,100,100,X-aligned
1100,0,1900,3500,200,100,100,X-aligned
1101,0,1900,3600,200,100,100,X-aligned
1102,0,1900,3700,200,100,100,X-aligned
1103,0,1900,3800,200,100,100,X-aligned
1104,0,1900,3900,200,100,100,X-aligned
1105,0,1900,4000,200,100,100,X-aligned
1106,0,1900,4100,200,100,100,X-aligned
1107,0,1900,4200,200,100,100,X-aligned
1108,0,1900,4300,200,100,100,X-aligned
1109,0,1900,4400,200,100,100,X-aligned
1110,0,1900,4500,200,100,100,X-aligned
1111,0,1900,4600,200,100,100,X-aligned
1112,0,1900,4700,200,100,100,X-aligned
1113,0,1900,4800,200,100,100,X-aligned
1114,0,1900,4900,200,100,100,X-aligned
1115,0,1900,5000,200,100,100,X-aligned
1116,0,1900,5100,200,100,100,X-aligned
1117,0,1900,5200,200,100,100,X-aligned
1118,0,1900,5300,200,100,100,X-aligned
1119,0,1900,5400,200,100,100,X-aligned
1120,0,1900,5500,200,100,100,X-aligned
1121,0,2000,0,200,100,100,X-aligned
1122,0,2000,100,200,100,100,X-aligned
1123,0,2000,200,200,100,100,X-aligned
1124,0,2000,300,200,100,100,X-aligned
1125,0,2000,400,200,100,100,X-aligned
1126,0,2000,500,200,100,100,X-aligned
1127,0,2000,600,200,100,100,X-aligned
1128,0,2000,700,200,100,100,X-aligned
1129,0,2000,800,200,100,100,X-aligned
1130,0,2000,900,200,100,100,X-aligned
1131,0,2000,1000,200,100,100,X-aligned
1132,0,2000,1100,200,100,100,X-aligned
1133,0,2000,1200,200,100,100,X-aligned
1134,0,2000,1300,200,100,100,X-aligned
1135,0,2000,1400,200,100,100,X-aligned
1136,0,2000,1500,200,100,100,X-aligned
1137,0,2000,1600,200,100,100,X-aligned
1138,0,2000,1700,200,100,100,X-aligned
1139,0,2000,1800,200,100,100,X-aligned
1140,0,2000,1900,200,100,100,X-aligned
1141,0,2000,2000,200,100,100,X-aligned
1142,0,2000,2100,200,100,100,X-aligned
1143,0,2000,2200,200,100,100,X-aligned
1144,0,2000,2300,200,100,100,X-aligned
1145,0,2000,2400,200,100,100,X-aligned
1146,0,2000,2500,200,100,100,X-aligned
1147,0,2000,2600,200,100,100,X-aligned
1148,0,2000,2700,200,100,100,X-aligned
1149,0,2000,2800,200,100,100,X-aligned
1150,0,2000,2900,200,100,100,X-aligned
1151,0,2000,3000,200,100,100,X-aligned
1152,0,2000,3100,200,100,100,X-aligned
1153,0,2000,3200,200,100,100,X-aligned
1154,0,2000,3300,200,100,100,X-aligned
1155,0,2000,3400,200,100,100,X-aligned
1156,0,2000,3500,200,100,100,X-aligned
1157,0,2000,3600,200,100,100,X-aligned
1158,0,2000,3700,200,100,100,X-aligned
1159,0,2000,3800,200,100,100,X-aligned
1160,0,2000,3900,200,100,100,X-aligned
1161,0,2000,4000,200,100,100,X-aligned
1162,0,2000,4100,200,100,100,X-aligned
1163,0,2000,4200,200,100,100,X-aligned
1164,0,2000,4300,200,100,100,X-aligned
1165,0,2000,4400,200,100,100,X-aligned
1166,0,2000,4500,200,100,100,X-aligned
1167,0,2000,4600,200,100,100,X-aligned
1168,0,2000,4700,200,100,100,X-aligned
1169,0,2000,4800,200,100,100,X-aligned
1170,0,2000,4900,200,100,100,X-aligned
1171,0,2000,5000,200,100,100,X-aligned
1172,0,2000,5100,200,100,100,X-aligned
1173,0,2000,5200,200,100,100,X-aligned
1174,0,2000,5300,200,100,100,X-aligned
1175,0,2000,5400,200,100,100,X-aligned
